"","subject","activity","mean_fast_fourier_transform_bodyacc_minus_mean_minus_x","mean_fast_fourier_transform_bodyacc_minus_mean_minus_y","mean_fast_fourier_transform_bodyacc_minus_mean_minus_z","mean_fast_fourier_transform_bodyacc_minus_std_minus_x","mean_fast_fourier_transform_bodyacc_minus_std_minus_y","mean_fast_fourier_transform_bodyacc_minus_std_minus_z","mean_fast_fourier_transform_bodyacc_minus_mean_freq_minus_x","mean_fast_fourier_transform_bodyacc_minus_mean_freq_minus_y","mean_fast_fourier_transform_bodyacc_minus_mean_freq_minus_z","mean_fast_fourier_transform_bodygyro_minus_mean_minus_x","mean_fast_fourier_transform_bodygyro_minus_mean_minus_y","mean_fast_fourier_transform_bodygyro_minus_mean_minus_z","mean_fast_fourier_transform_bodygyro_minus_std_minus_x","mean_fast_fourier_transform_bodygyro_minus_std_minus_y","mean_fast_fourier_transform_bodygyro_minus_std_minus_z","mean_fast_fourier_transform_bodygyro_minus_mean_freq_minus_x","mean_fast_fourier_transform_bodygyro_minus_mean_freq_minus_y","mean_fast_fourier_transform_bodygyro_minus_mean_freq_minus_z"
"148",26,"STANDING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.00216184868918919,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.974459323783784,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"149",25,"STANDING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0009277035,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.970456862567568,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"150",1,"STANDING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.117478948718868,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.980773122830189,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"151",30,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0705691086571429,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.967577361142857,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"152",27,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.254636552121622,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.979202019189189,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"153",14,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.149752054909804,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.949107162941176,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"154",28,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.07483910088875,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.961164844875,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"155",6,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.348418746140351,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.932636612807018,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"156",13,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0363424960967742,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.969126880322581,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"157",26,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.274378315092105,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.970171219605263,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"158",29,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.328259354627536,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.976184322608696,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"159",20,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.274452420529412,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.972278603529412,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"160",12,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.19137270056,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.9456732415,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"161",11,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.251945472245614,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.961434420701754,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"162",3,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.238470751435484,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.962341960806452,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"163",7,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.0438292665807692,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.956905310961538,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"164",10,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.200554088396552,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.969755777241379,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"165",8,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.00539754357407408,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.967461239074074,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"166",21,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0857486930922889,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.980811216111111,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"167",4,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.366231448994444,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.961479262592593,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"168",18,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.264460073876923,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.984999291538462,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"169",5,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.466528231788462,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.963202948461538,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"170",22,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0878775831008333,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.942570240416667,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"171",9,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.215336752654,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.9598150092,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"172",25,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.0800093983775342,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.924536860547945,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"173",19,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.292492930166145,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.97393233253012,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"174",23,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0637688819034028,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.984238807777778,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"175",24,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.2808890233625,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.981093036111111,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"176",16,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,-0.1830181401,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.985957788,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"177",1,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.097534841586,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.909302721,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"178",15,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.240597438814583,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.958190099861111,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"179",2,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.2572894655,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.9626718875,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
"180",17,"LAYING",-0.622761658493734,-0.53749328145871,-0.665033506271952,-0.603356276555826,-0.528420009576204,-0.617874813333395,-0.2214691368263,0.0546075608732394,0.0473098698476722,-0.672094306818974,-0.70621663959074,-0.976164852112676,-0.738594816501343,-0.674226934551517,-0.690446312501126,-0.101042702224631,-0.174277577553958,-0.0513928953203266
